age,screen_time_hrs_day,sleep_duration_hrs,physical_activity_hrs_week,stress_level,anxious_before_exams,academic_performance_change,gender_Female,gender_Male,gender_Other,edu_High School,edu_Postgraduate,edu_Undergraduate,sleep_quality_index,lifestyle_balance_score,agegrp_15-18,agegrp_19-22,agegrp_>22,anxEdu_Anxious_HS,anxEdu_Anxious_PG,anxEdu_Anxious_UG,anxEdu_Calm_HS,anxEdu_Calm_PG,anxEdu_Calm_UG,screen_x_sleep
15,11.1,4.2,3.2,1,0,0,True,False,False,True,False,False,0.3783783442902393,0.28828826231637283,True,False,False,False,False,False,True,False,False,46.62
24,8.1,4.6,2.2,2,1,1,True,False,False,False,True,False,0.5679011644566464,0.27160490474013527,False,False,True,False,True,False,False,False,False,37.26
20,4.2,5.5,6.5,2,1,2,True,False,False,False,False,True,1.3095234977325005,1.5476186791384097,False,True,False,False,False,True,False,False,False,23.1
18,7.8,6.6,4.9,0,1,1,True,False,False,True,False,False,0.8461537376725977,0.6282050476660196,True,False,False,True,False,False,False,False,False,51.48
24,3.3,7.6,6.7,1,0,0,True,False,False,False,True,False,2.3030296051425436,2.0303024150598743,False,False,True,False,False,False,False,True,False,25.08
17,8.4,6.2,0.1,2,1,1,False,True,False,True,False,False,0.7380951502267679,0.011904760487528514,True,False,False,True,False,False,False,False,False,52.080000000000005
20,11.3,8.5,7.9,1,1,1,False,True,False,False,False,True,0.7522123228130688,0.6991149823792051,False,True,False,False,False,True,False,False,False,96.05000000000001
24,11.0,6.1,9.4,1,0,1,True,False,False,False,True,False,0.554545404132236,0.8545453768595113,False,False,True,False,False,False,False,True,False,67.1
15,5.9,4.9,2.9,1,1,1,True,False,False,True,False,False,0.8305083338121468,0.4915253404194338,True,False,False,True,False,False,False,False,False,28.910000000000004
19,2.8,8.7,0.8,1,0,0,False,True,False,False,False,True,3.1071417474493757,0.2857141836735059,False,True,False,False,False,False,False,False,True,24.359999999999996
22,5.5,4.4,7.5,1,0,0,False,True,False,False,True,False,0.7999998545454811,1.3636361157025243,False,True,False,False,False,False,False,True,False,24.200000000000003
22,3.0,8.9,8.0,1,1,0,False,True,False,False,True,False,2.9666656777781073,2.666665777778074,False,True,False,False,True,False,False,False,False,26.700000000000003
26,7.5,5.9,2.5,1,0,0,True,False,False,False,True,False,0.7866665617777918,0.3333332888888948,False,False,True,False,False,False,False,True,False,44.25
16,5.1,8.6,6.0,1,1,0,True,False,False,True,False,False,1.6862741791619256,1.1764703575548319,True,False,False,True,False,False,False,False,False,43.85999999999999
18,5.6,4.8,6.1,1,1,2,True,False,False,True,False,False,0.8571427040816599,1.089285519770443,True,False,False,True,False,False,False,False,False,26.88
20,9.5,7.4,9.4,0,0,1,True,False,False,False,False,True,0.7789472864266015,0.9894735800554127,False,True,False,False,False,False,False,False,True,70.3
16,2.1,6.7,2.9,0,1,0,True,False,False,True,False,False,3.190474671202537,1.380951723356322,True,False,False,True,False,False,False,False,False,14.07
21,6.6,8.8,2.3,1,0,1,False,False,True,False,False,True,1.333333131313162,0.34848479568412183,False,True,False,False,False,False,False,False,True,58.08
15,11.0,8.9,7.6,2,1,1,False,True,False,True,False,False,0.8090908355371969,0.6909090280991793,True,False,False,True,False,False,False,False,False,97.9
21,4.4,6.5,9.9,2,0,2,False,True,False,False,False,True,1.4772723915290018,2.2499994886364796,False,True,False,False,False,False,False,False,True,28.6
16,11.6,9.0,3.1,0,0,2,True,False,False,True,False,False,0.775862002080862,0.2672413562722969,True,False,False,False,False,False,True,False,False,104.39999999999999
21,8.9,6.5,8.4,0,1,0,True,False,False,False,True,False,0.7303369965913488,0.9438201186718969,False,True,False,False,True,False,False,False,False,57.85
25,7.7,4.6,1.8,2,0,2,True,False,False,False,True,False,0.5974025198178545,0.23376620340698656,False,False,True,False,False,False,False,True,False,35.419999999999995
23,3.1,4.3,5.1,0,0,1,True,False,False,False,True,False,1.3870963267431202,1.645160759625561,False,False,True,False,False,False,False,True,False,13.33
16,7.2,6.1,2.0,1,0,1,True,False,False,True,False,False,0.8472221045524854,0.27777773919753623,True,False,False,False,False,False,True,False,False,43.92
21,11.6,5.3,9.7,1,0,1,True,False,False,False,True,False,0.4568965123365076,0.8362068244649289,False,True,False,False,False,False,False,True,False,61.48
24,2.4,6.4,0.4,0,0,2,False,True,False,False,True,False,2.6666655555560186,0.16666659722225116,False,False,True,False,False,False,False,True,False,15.36
22,2.4,6.4,1.3,0,0,2,False,True,False,False,False,True,2.6666655555560186,0.5416664409723163,False,True,False,False,False,False,False,False,True,15.36
16,11.6,8.6,8.8,0,1,1,True,False,False,True,False,False,0.7413792464328236,0.7586206242568428,True,False,False,True,False,False,False,False,False,99.75999999999999
25,6.3,7.2,4.3,1,0,1,False,True,False,False,True,False,1.142856961451276,0.6825395742000676,False,False,True,False,False,False,False,True,False,45.36
16,6.4,9.0,6.9,1,1,1,False,True,False,True,False,False,1.4062497802734717,1.078124831542995,True,False,False,True,False,False,False,False,False,57.6
24,7.6,8.3,0.1,2,0,1,False,True,False,False,True,False,1.0921051194598528,0.013157893005540395,False,False,True,False,False,False,False,True,False,63.080000000000005
21,6.4,4.6,3.6,1,0,0,True,False,False,False,True,False,0.71874988769533,0.5624999121093887,False,True,False,False,False,False,False,True,False,29.439999999999998
24,9.9,7.5,1.5,1,0,2,False,True,False,False,True,False,0.7575756810529616,0.15151513621059232,False,False,True,False,False,False,False,True,False,74.25
25,6.3,8.2,0.2,2,1,0,True,False,False,False,True,False,1.3015870949861752,0.03174602670697989,False,False,True,False,True,False,False,False,False,51.66
15,3.5,4.9,0.3,2,0,0,True,False,False,True,False,False,1.3999996000001143,0.08571426122449678,True,False,False,False,False,False,True,False,False,17.150000000000002
23,2.5,5.4,8.5,1,0,1,True,False,False,False,True,False,2.1599991360003457,3.3999986400005437,False,False,True,False,False,False,False,True,False,13.5
23,4.1,8.1,1.9,1,0,1,True,False,False,False,True,False,1.9756092742416405,0.4634145211184095,False,False,True,False,False,False,False,True,False,33.209999999999994
17,10.6,7.9,3.7,2,1,1,False,True,False,True,False,False,0.7452829485582125,0.34905657084371977,True,False,False,True,False,False,False,False,False,83.74
23,11.3,8.9,0.4,0,1,2,True,False,False,False,True,False,0.7876105497689779,0.03539822695590912,False,False,True,False,True,False,False,False,False,100.57000000000001
15,6.8,8.1,8.4,0,1,0,True,False,False,True,False,False,1.1911762954152507,1.2352939359861859,True,False,False,True,False,False,False,False,False,55.08
20,2.0,8.8,3.2,1,0,1,False,True,False,False,False,True,4.3999978000011,1.5999992000004,False,True,False,False,False,False,False,False,True,17.6
26,8.7,7.0,5.3,0,0,2,False,True,False,False,True,False,0.8045976086669416,0.6091953322763987,False,False,True,False,False,False,False,True,False,60.89999999999999
18,3.1,4.7,2.1,1,1,0,False,True,False,True,False,False,1.5161285431843408,0.6774191363164076,True,False,False,True,False,False,False,False,False,14.57
19,3.6,6.7,3.3,1,1,0,True,False,False,False,False,True,1.861110594135946,0.9166664120371076,False,True,False,False,False,True,False,False,False,24.12
26,6.0,6.9,4.1,0,1,1,True,False,False,False,True,False,1.1499998083333653,0.6833332194444633,False,False,True,False,True,False,False,False,False,41.400000000000006
25,4.3,7.5,7.9,0,1,2,False,True,False,False,True,False,1.7441856408870602,1.8372088750677036,False,False,True,False,True,False,False,False,False,32.25
21,7.7,8.0,5.8,0,1,2,False,True,False,False,False,True,1.0389609040310515,0.7532466554225122,False,True,False,False,False,True,False,False,False,61.6
20,7.2,4.8,0.7,1,0,2,False,True,False,False,False,True,0.6666665740740869,0.09722220871913767,False,True,False,False,False,False,False,False,True,34.56
15,10.0,6.2,9.1,2,0,0,True,False,False,True,False,False,0.6199999380000063,0.9099999090000092,True,False,False,False,False,False,True,False,False,62.0
18,2.5,8.7,9.0,1,1,2,True,False,False,True,False,False,3.4799986080005563,3.599998560000576,True,False,False,True,False,False,False,False,False,21.75
22,9.1,8.6,7.4,1,1,0,True,False,False,False,True,False,0.9450548412027647,0.8131867238256348,False,True,False,False,True,False,False,False,False,78.25999999999999
22,2.7,4.6,9.0,1,1,2,False,True,False,False,True,False,1.7037030727025653,3.3333320987658888,False,True,False,False,True,False,False,False,False,12.42
15,7.9,5.8,6.1,2,0,0,False,True,False,True,False,False,0.7341771222560604,0.7721518009934428,True,False,False,False,False,False,True,False,False,45.82
25,3.6,8.0,1.6,1,1,1,False,True,False,False,True,False,2.222221604938443,0.4444443209876886,False,False,True,False,True,False,False,False,False,28.8
25,11.1,4.2,3.0,1,1,1,False,True,False,False,True,False,0.3783783442902393,0.2702702459215995,False,False,True,False,True,False,False,False,False,46.62
19,8.9,7.3,8.2,1,1,1,True,False,False,False,False,True,0.8202246269410531,0.9213482110844706,False,True,False,False,False,True,False,False,False,64.97
15,6.6,6.9,2.2,0,1,1,True,False,False,True,False,False,1.0454543870523656,0.3333332828282905,True,False,False,True,False,False,False,False,False,45.54
26,4.5,5.3,9.7,2,1,2,False,True,False,False,True,False,1.1777775160494408,2.1555550765433162,False,False,True,False,True,False,False,False,False,23.849999999999998
24,9.0,7.2,0.6,1,0,1,False,True,False,False,True,False,0.7999999111111211,0.06666665925926009,False,False,True,False,False,False,False,True,False,64.8
16,3.2,7.4,2.7,1,1,1,True,False,False,True,False,False,2.3124992773439756,0.8437497363282074,True,False,False,True,False,False,False,False,False,23.680000000000003
19,2.1,7.4,2.6,1,1,0,True,False,False,False,False,True,3.5238078458057873,1.2380946485263578,False,True,False,False,False,True,False,False,False,15.540000000000001
26,8.9,7.7,8.9,0,0,1,False,True,False,False,True,False,0.8651684421159055,0.9999998876404621,False,False,True,False,False,False,False,True,False,68.53
20,4.3,6.9,6.5,0,0,2,True,False,False,False,False,True,1.6046507896160955,1.5116275554354521,False,True,False,False,False,False,False,False,True,29.67
20,2.5,6.6,3.7,2,0,1,False,False,True,False,False,True,2.639998944000422,1.4799994080002368,False,True,False,False,False,False,False,False,True,16.5
19,10.1,5.0,2.4,1,1,2,False,True,False,False,False,True,0.4950494559356975,0.2376237388491348,False,True,False,False,False,True,False,False,False,50.5
26,4.9,7.7,8.9,1,1,2,True,False,False,False,True,False,1.5714282507289283,1.8163261599334366,False,False,True,False,True,False,False,False,False,37.730000000000004
24,8.1,4.5,8.8,1,1,2,True,False,False,False,True,False,0.5555554869684585,1.086419618960541,False,False,True,False,True,False,False,False,False,36.449999999999996
21,7.5,6.6,3.3,1,1,2,True,False,False,False,False,True,0.8799998826666823,0.43999994133334114,False,True,False,False,False,True,False,False,False,49.5
23,4.7,7.3,5.3,2,0,1,False,True,False,False,True,False,1.5531911588954979,1.127659334540567,False,False,True,False,False,False,False,True,False,34.31
19,4.3,7.5,9.8,2,1,1,False,True,False,False,False,True,1.7441856408870602,2.279069237425759,False,True,False,False,False,True,False,False,False,32.25
24,3.7,4.8,4.9,0,0,2,True,False,False,False,True,False,1.2972969466765008,1.324323966398928,False,False,True,False,False,False,False,True,False,17.76
21,6.7,8.0,9.4,2,1,1,True,False,False,False,True,False,1.1940296725328847,1.4029848652261394,False,True,False,False,True,False,False,False,False,53.6
19,2.2,4.8,9.7,1,1,2,True,False,False,False,False,True,2.181817190083095,4.409088904959588,False,True,False,False,False,True,False,False,False,10.56
15,11.3,7.4,6.1,2,0,0,False,False,True,True,False,False,0.6548671986843188,0.5398229610776141,True,False,False,False,False,False,True,False,False,83.62
16,8.9,8.2,5.3,0,1,0,False,True,False,True,False,False,0.9213482110844706,0.595505551066792,True,False,False,True,False,False,False,False,False,72.97999999999999
17,5.5,8.0,6.7,0,1,0,False,True,False,True,False,False,1.4545451900826927,1.218181596694255,True,False,False,True,False,False,False,False,False,44.0
21,2.2,5.5,2.4,1,0,1,False,True,False,False,True,False,2.49999886363688,1.0909085950415476,False,True,False,False,False,False,False,True,False,12.100000000000001
17,4.6,6.6,7.8,0,0,1,False,True,False,True,False,False,1.4347822967864572,1.6956518052930858,True,False,False,False,False,False,True,False,False,30.359999999999996
21,3.2,7.6,3.5,1,1,1,True,False,False,False,True,False,2.3749992578127315,1.0937496582032318,False,True,False,False,True,False,False,False,False,24.32
24,3.8,4.9,8.3,0,1,1,False,True,False,False,True,False,1.2894733448754356,2.1842099515236972,False,False,True,False,True,False,False,False,False,18.62
25,12.0,5.7,4.0,0,0,0,True,False,False,False,True,False,0.47499996041667003,0.3333333055555579,False,False,True,False,False,False,False,True,False,68.4
23,4.1,7.6,0.8,0,0,0,False,True,False,False,True,False,1.853658084473638,0.19512190362880402,False,False,True,False,False,False,False,True,False,31.159999999999997
24,3.9,8.2,2.7,2,1,2,False,True,False,False,True,False,2.1025635634452398,0.692307514792945,False,False,True,False,True,False,False,False,False,31.979999999999997
20,10.3,4.1,6.7,0,1,1,False,True,False,False,False,True,0.3980582137807559,0.6504853737392842,False,True,False,False,False,True,False,False,False,42.23
26,9.1,5.3,3.8,1,0,2,False,True,False,False,True,False,0.5824175184156574,0.4175823716942449,False,False,True,False,False,False,False,True,False,48.23
25,7.0,7.2,6.0,1,0,2,False,False,True,False,True,False,1.028571281632674,0.857142734693895,False,False,True,False,False,False,False,True,False,50.4
22,3.8,6.6,2.7,1,0,2,True,False,False,False,True,False,1.736841648199566,0.7105261288089135,False,True,False,False,False,False,False,True,False,25.08
23,9.1,8.5,1.2,0,1,1,True,False,False,False,True,False,0.9340658314213374,0.13186811737712997,False,False,True,False,True,False,False,False,False,77.35
17,11.7,6.5,1.0,1,1,1,False,False,True,True,False,False,0.5555555080721789,0.0854700781649506,True,False,False,True,False,False,False,False,False,76.05
19,3.0,7.1,3.5,2,0,2,False,True,False,False,False,True,2.3666658777780407,1.1666662777779073,False,True,False,False,False,False,False,False,True,21.299999999999997
21,9.7,5.0,8.2,0,0,2,True,False,False,False,False,True,0.5154638643851687,0.8453607375916766,False,True,False,False,False,False,False,False,True,48.5
23,11.7,4.2,4.0,0,1,1,False,True,False,False,True,False,0.3589743282927925,0.3418803126598024,False,False,True,False,True,False,False,False,False,49.14
15,8.2,6.0,9.4,1,1,1,True,False,False,True,False,False,0.7317072278405821,1.146341323616912,True,False,False,True,False,False,False,False,False,49.199999999999996
20,10.2,7.4,0.2,1,1,0,True,False,False,False,False,True,0.7254901249519486,0.019607841214917533,False,True,False,False,False,True,False,False,False,75.48
18,11.4,6.9,9.7,2,1,1,False,True,False,True,False,False,0.605263104801482,0.8508771183441124,True,False,False,True,False,False,False,False,False,78.66000000000001
20,5.0,4.3,7.7,0,1,0,True,False,False,False,False,True,0.8599998280000344,1.5399996920000616,False,True,False,False,False,True,False,False,False,21.5
17,4.4,8.2,1.8,0,1,1,False,True,False,True,False,False,1.8636359400827405,0.40909081611572357,True,False,False,True,False,False,False,False,False,36.08
21,10.8,4.8,2.1,1,1,2,False,True,False,False,False,True,0.4444444032921849,0.1944444264403309,False,True,False,False,False,True,False,False,False,51.84
16,2.9,8.0,2.8,1,0,0,False,True,False,True,False,False,2.7586197384069866,0.9655169084424453,True,False,False,False,False,False,True,False,False,23.2
20,5.5,8.5,4.2,0,0,2,False,True,False,False,False,True,1.545454264462861,0.7636362247934136,False,True,False,False,False,False,False,False,True,46.75
25,4.5,6.6,10.0,0,1,0,False,False,True,False,True,False,1.4666663407408131,2.2222217283951715,False,False,True,False,True,False,False,False,False,29.7
20,5.9,7.4,8.5,2,0,0,True,False,False,False,False,True,1.254237075553038,1.44067772191903,False,True,False,False,False,False,False,False,True,43.660000000000004
22,10.8,4.1,8.5,0,1,2,False,True,False,False,True,False,0.37962959447874123,0.7870369641632441,False,True,False,False,True,False,False,False,False,44.28
22,10.9,5.4,0.5,2,1,1,True,False,False,False,False,True,0.4954127985859818,0.045871555424627945,False,True,False,False,False,True,False,False,False,58.86000000000001
25,4.5,8.9,1.9,0,0,1,False,True,False,False,True,False,1.9777773382717025,0.42222212839508255,False,False,True,False,False,False,False,True,False,40.050000000000004
16,4.1,4.1,1.0,2,0,0,False,True,False,True,False,False,0.9999997560976205,0.243902379536005,True,False,False,False,False,False,True,False,False,16.81
24,5.6,7.4,4.6,0,1,2,True,False,False,False,True,False,1.321428335459226,0.8214284247449242,False,False,True,False,True,False,False,False,False,41.44
24,8.7,7.6,4.8,1,1,0,True,False,False,False,True,False,0.8735631179812509,0.5517240745144742,False,False,True,False,True,False,False,False,False,66.11999999999999
15,4.9,8.7,9.9,0,1,0,True,False,False,True,False,False,1.7755098417326851,2.0204077509371934,True,False,False,True,False,False,False,False,False,42.63
22,10.1,7.0,5.9,1,1,0,True,False,False,False,True,False,0.6930692383099765,0.5841583580041231,False,True,False,False,True,False,False,False,False,70.7
25,10.5,7.1,2.5,1,0,0,False,True,False,False,True,False,0.6761904117913894,0.23809521541950332,False,False,True,False,False,False,False,True,False,74.55
15,10.5,8.2,5.1,0,0,1,True,False,False,True,False,False,0.7809523065759708,0.48571423945578673,True,False,False,False,False,False,True,False,False,86.1
26,9.5,5.4,2.7,2,1,1,False,True,False,False,True,False,0.5684209927977903,0.2842104963988952,False,False,True,False,True,False,False,False,False,51.300000000000004
20,3.5,6.0,5.6,2,1,0,False,True,False,False,False,True,1.7142852244899358,1.5999995428572733,False,True,False,False,False,True,False,False,False,21.0
26,4.0,7.7,6.0,2,0,0,True,False,False,False,True,False,1.9249995187501203,1.4999996250000938,False,False,True,False,False,False,False,True,False,30.8
22,6.4,7.0,6.7,2,0,1,True,False,False,False,True,False,1.093749829101589,1.0468748364258067,False,True,False,False,False,False,False,True,False,44.800000000000004
18,7.4,7.4,4.3,2,1,0,False,True,False,True,False,False,0.9999998648648831,0.5810810025566212,True,False,False,True,False,False,False,False,False,54.760000000000005
24,3.2,6.1,3.9,2,0,2,False,True,False,False,True,False,1.9062494042970608,1.2187496191407439,False,False,True,False,False,False,False,True,False,19.52
21,9.9,8.9,4.9,0,1,2,False,True,False,False,True,False,0.8989898081828477,0.4949494449546016,False,True,False,False,True,False,False,False,False,88.11000000000001
25,2.3,6.8,4.5,1,1,0,True,False,False,False,True,False,2.956520453686759,1.956520888469179,False,False,True,False,True,False,False,False,False,15.639999999999999
23,6.4,6.5,4.7,0,0,1,False,True,False,False,True,False,1.0156248413086184,0.7343748852539241,False,False,True,False,False,False,False,True,False,41.6
17,8.1,4.1,0.2,1,0,2,True,False,False,True,False,False,0.5061727770157066,0.024691354976375934,True,False,False,False,False,False,True,False,False,33.209999999999994
17,9.8,9.0,4.2,2,0,2,True,False,False,True,False,False,0.9183672532278313,0.4285713848396546,True,False,False,False,False,False,True,False,False,88.2
25,9.6,7.2,1.1,1,1,2,True,False,False,False,True,False,0.7499999218750082,0.11458332139757071,False,False,True,False,True,False,False,False,False,69.12
24,8.8,8.0,8.0,1,0,0,False,True,False,False,True,False,0.9090908057851357,0.9090908057851357,False,False,True,False,False,False,False,True,False,70.4
17,10.1,8.2,6.4,1,1,1,False,True,False,True,False,False,0.8118811077345438,0.6336633035976929,True,False,False,True,False,False,False,False,False,82.82
21,4.8,7.0,5.8,1,1,2,True,False,False,False,False,True,1.4583330295139523,1.2083330815972746,False,True,False,False,False,True,False,False,False,33.6
18,7.7,4.9,4.4,1,1,0,False,True,False,True,False,False,0.636363553719019,0.5714284972170783,True,False,False,True,False,False,False,False,False,37.730000000000004
25,3.3,6.5,2.1,0,1,2,False,True,False,False,True,False,1.969696372819281,0.6363634435262293,False,False,True,False,True,False,False,False,False,21.45
23,2.1,5.8,8.5,1,1,1,False,True,False,False,True,False,2.761903446712644,4.0476171201823234,False,False,True,False,True,False,False,False,False,12.18
16,5.4,5.4,4.1,1,0,2,True,False,False,True,False,False,0.9999998148148491,0.7592591186557186,True,False,False,False,False,False,True,False,False,29.160000000000004
25,7.3,6.8,5.4,2,0,0,True,False,False,False,True,False,0.9315067217114079,0.7397259260649417,False,False,True,False,False,False,False,True,False,49.64
23,11.0,7.3,5.7,0,1,0,False,True,False,False,True,False,0.6636363033057906,0.5181817710743845,False,False,True,False,True,False,False,False,False,80.3
19,5.0,6.5,7.4,1,1,1,True,False,False,False,False,True,1.299999740000052,1.4799997040000592,False,True,False,False,False,True,False,False,False,32.5
23,3.8,6.8,2.0,1,1,2,False,True,False,False,True,False,1.7894732132965228,0.5263156509695656,False,False,True,False,True,False,False,False,False,25.84
16,2.2,4.5,2.7,2,0,1,False,True,False,True,False,False,2.0454536157029017,1.227272169421741,True,False,False,False,False,False,True,False,False,9.9
23,5.6,6.3,3.6,1,0,0,False,False,True,False,True,False,1.1249997991071787,0.642857028061245,False,False,True,False,False,False,False,True,False,35.279999999999994
23,7.3,6.7,3.6,1,1,0,False,True,False,False,True,False,0.9178080934509462,0.4931506173766278,False,False,True,False,True,False,False,False,False,48.91
21,10.6,5.3,8.1,1,1,1,False,True,False,False,False,True,0.49999995283019316,0.7641508713065216,False,True,False,False,False,True,False,False,False,56.18
21,6.0,7.5,5.4,0,0,2,False,True,False,False,False,True,1.2499997916667014,0.899999850000025,False,True,False,False,False,False,False,False,True,45.0
23,6.0,6.2,2.9,0,1,1,True,False,False,False,True,False,1.0333331611111398,0.48333325277779116,False,False,True,False,True,False,False,False,False,37.2
19,4.9,8.0,9.9,2,1,0,False,True,False,False,False,True,1.6326527280300553,2.0204077509371934,False,True,False,False,False,True,False,False,False,39.2
25,6.3,4.5,2.0,1,1,2,True,False,False,False,True,False,0.7142856009070475,0.3174602670697989,False,False,True,False,True,False,False,False,False,28.349999999999998
21,3.7,6.5,2.5,2,0,1,True,False,False,False,True,False,1.7567562819577616,0.6756754930606775,False,True,False,False,False,False,False,True,False,24.05
23,5.7,8.8,2.1,1,1,2,False,False,True,False,True,False,1.5438593782702845,0.3684209879963179,False,False,True,False,True,False,False,False,False,50.160000000000004
20,4.0,4.1,7.4,0,0,1,False,True,False,False,False,True,1.024999743750064,1.8499995375001157,False,True,False,False,False,False,False,False,True,16.4
21,6.9,5.5,4.4,1,0,2,True,False,False,False,False,True,0.7971013337534298,0.637681067002744,False,True,False,False,False,False,False,False,True,37.95
26,3.6,8.0,5.8,2,0,2,False,True,False,False,True,False,2.222221604938443,1.6111106635803711,False,False,True,False,False,False,False,True,False,28.8
22,8.4,5.2,1.8,2,1,0,True,False,False,False,True,False,0.6190475453514828,0.21428568877551327,False,True,False,False,True,False,False,False,False,43.68000000000001
24,8.4,4.9,6.1,1,0,2,True,False,False,False,True,False,0.5833332638888973,0.7261903897392393,False,False,True,False,False,False,False,True,False,41.160000000000004
25,5.2,6.7,0.3,1,1,0,False,True,False,False,True,False,1.288461290680521,0.057692296597635265,False,False,True,False,True,False,False,False,False,34.84
26,6.3,8.7,5.9,2,1,0,True,False,False,False,True,False,1.3809521617536251,0.9365077878559067,False,False,True,False,True,False,False,False,False,54.809999999999995
16,3.5,6.5,1.0,1,0,1,True,False,False,True,False,False,1.8571423265307638,0.285714204081656,True,False,False,False,False,False,True,False,False,22.75
21,9.5,4.2,6.4,1,1,0,True,False,False,False,True,False,0.44210521662050356,0.673684139612196,False,True,False,False,True,False,False,False,False,39.9
19,10.0,7.1,5.6,1,1,2,True,False,False,False,False,True,0.7099999290000071,0.5599999440000056,False,True,False,False,False,True,False,False,False,71.0
19,7.5,4.2,5.7,0,1,0,True,False,False,False,False,True,0.5599999253333433,0.7599998986666802,False,True,False,False,False,True,False,False,False,31.5
15,6.3,8.3,5.8,1,1,1,True,False,False,True,False,False,1.3174601083396655,0.9206347745024167,True,False,False,True,False,False,False,False,False,52.290000000000006
15,8.6,5.7,7.4,1,0,1,True,False,False,True,False,False,0.6627906206057419,0.8604650162249983,True,False,False,False,False,False,True,False,False,49.019999999999996
21,12.0,4.1,2.6,0,0,1,False,True,False,False,True,False,0.3416666381944468,0.21666664861111265,False,True,False,False,False,False,False,True,False,49.199999999999996
19,9.6,6.1,4.8,1,1,1,True,False,False,False,False,True,0.6354166004774375,0.4999999479166721,False,True,False,False,False,True,False,False,False,58.559999999999995
18,6.0,6.0,8.6,0,0,1,True,False,False,True,False,False,0.9999998333333611,1.4333330944444842,True,False,False,False,False,False,True,False,False,36.0
24,11.9,4.7,2.0,1,0,0,True,False,False,False,True,False,0.3949579500035336,0.16806721276746112,False,False,True,False,False,False,False,True,False,55.93000000000001
16,5.3,8.8,0.2,0,1,1,False,True,False,True,False,False,1.6603770452118785,0.037735841936633596,True,False,False,True,False,False,False,False,False,46.64
17,8.4,7.3,2.6,1,1,1,False,True,False,True,False,False,0.8690475155895815,0.3095237726757414,True,False,False,True,False,False,False,False,False,61.32
17,4.7,5.8,1.1,0,1,0,False,True,False,True,False,False,1.2340422906292998,0.23404250339521204,True,False,False,True,False,False,False,False,False,27.26
25,6.0,6.2,4.4,2,0,1,True,False,False,False,True,False,1.0333331611111398,0.7333332111111315,False,False,True,False,False,False,False,True,False,37.2
16,9.4,8.3,5.2,1,1,0,False,True,False,True,False,False,0.8829786294703587,0.55319143051155,True,False,False,True,False,False,False,False,False,78.02000000000001
19,8.9,4.8,7.5,0,0,2,True,False,False,False,False,True,0.5393257820982267,0.8426965345284793,False,True,False,False,False,False,False,False,True,42.72
22,11.5,4.2,5.6,1,1,1,True,False,False,False,True,False,0.3652173595463166,0.48695647939508874,False,True,False,False,True,False,False,False,False,48.300000000000004
23,3.1,6.7,8.8,1,1,0,True,False,False,False,True,False,2.1612896253904434,2.838708761706851,False,False,True,False,True,False,False,False,False,20.77
25,3.3,6.4,4.2,1,0,2,False,True,False,False,True,False,1.9393933516989845,1.2727268870524586,False,False,True,False,False,False,False,True,False,21.12
20,5.9,4.3,8.8,1,0,1,False,True,False,False,False,True,0.7288134357943328,1.4915251709279371,False,True,False,False,False,False,False,False,True,25.37
18,6.8,6.0,5.1,1,0,2,False,False,True,True,False,False,0.8823528114187043,0.7499998897058985,True,False,False,False,False,False,True,False,False,40.8
15,10.2,4.3,4.7,1,0,1,False,True,False,True,False,False,0.4215685861207269,0.460784268550562,True,False,False,False,False,False,True,False,False,43.85999999999999
18,5.8,5.4,3.7,2,1,0,True,False,False,True,False,False,0.9310343222354618,0.6379309244946683,True,False,False,True,False,False,False,False,False,31.32
17,8.3,5.0,9.1,1,0,2,False,True,False,True,False,False,0.602409565974751,1.0963854100740469,True,False,False,False,False,False,True,False,False,41.5
17,9.7,8.1,7.4,2,0,1,True,False,False,True,False,False,0.8350514603039733,0.7628865192900497,True,False,False,False,False,False,True,False,False,78.57
16,6.9,4.8,6.4,2,0,0,False,True,False,True,False,False,0.6956520730939024,0.9275360974585366,True,False,False,False,False,False,True,False,False,33.12
19,6.3,4.2,1.5,0,0,1,True,False,False,True,False,False,0.6666665608465777,0.23809520030234915,False,True,False,False,False,False,True,False,False,26.46
21,2.4,4.1,5.2,1,1,0,False,True,False,False,False,True,1.708332621528074,2.1666657638892652,False,True,False,False,False,True,False,False,False,9.839999999999998
18,4.7,4.7,8.6,2,0,0,False,False,True,True,False,False,0.9999997872340878,1.8297868447262031,True,False,False,False,False,False,True,False,False,22.090000000000003
19,5.6,7.7,0.4,2,1,2,False,False,True,False,False,True,1.3749997544643295,0.07142855867347167,False,True,False,False,False,True,False,False,False,43.12
25,6.2,4.4,9.6,0,1,0,False,True,False,False,True,False,0.7096773048907573,1.5483868470343793,False,False,True,False,True,False,False,False,False,27.280000000000005
26,11.8,5.8,9.0,1,0,1,True,False,False,False,True,False,0.49152538207412017,0.7627117997701864,False,False,True,False,False,False,False,True,False,68.44
23,4.7,5.8,1.1,1,1,2,False,True,False,False,True,False,1.2340422906292998,0.23404250339521204,False,False,True,False,True,False,False,False,False,27.26
17,10.2,8.7,0.4,1,1,0,False,True,False,True,False,False,0.8529410928489125,0.039215682429835065,True,False,False,True,False,False,False,False,False,88.73999999999998
23,7.0,5.4,9.0,1,1,1,False,True,False,False,True,False,0.7714284612245056,1.2857141020408425,False,False,True,False,True,False,False,False,False,37.800000000000004
