age,screen_time_hrs_day,sleep_duration_hrs,physical_activity_hrs_week,anxious_before_exams,academic_performance_change,gender_Female,gender_Male,gender_Other,edu_High School,edu_Postgraduate,edu_Undergraduate,sleep_quality_index,lifestyle_balance_score,agegrp_15-18,agegrp_19-22,agegrp_>22,anxEdu_Anxious_HS,anxEdu_Anxious_PG,anxEdu_Anxious_UG,anxEdu_Calm_HS,anxEdu_Calm_PG,anxEdu_Calm_UG,screen_x_sleep
25,4.0,6.6,3.5,0,1,False,True,False,False,True,False,0.3223820080575247,0.19845364884019606,False,False,True,False,False,False,False,True,False,26.4
22,9.1,8.6,7.4,1,0,True,False,False,False,True,False,0.14867889754460223,0.18443418614465165,False,True,False,False,True,False,False,False,False,78.25999999999999
24,10.6,7.4,7.7,1,1,True,False,False,False,True,False,0.08783080761066153,0.16475399826771275,False,False,True,False,True,False,False,False,False,78.44
16,3.9,4.4,6.6,0,1,True,False,False,True,False,False,0.19380828458002058,0.38382243925250703,True,False,False,False,False,False,True,False,False,17.16
15,5.8,6.4,1.8,0,0,False,True,False,True,False,False,0.18770805462776202,0.07038750652757177,True,False,False,False,False,False,True,False,False,37.12
15,8.0,7.3,0.8,0,1,True,False,False,True,False,False,0.14065713836151036,0.02268041984535988,True,False,False,False,False,False,True,False,False,58.4
25,2.5,4.3,3.6,1,0,True,False,False,False,True,False,0.33963040936073674,0.32659795595875585,False,False,True,False,True,False,False,False,False,10.75
24,3.9,5.0,5.8,0,0,False,True,False,False,True,False,0.23171699835042275,0.3372985072219002,False,False,True,False,False,False,False,True,False,19.5
26,7.4,6.5,6.5,0,1,False,True,False,False,True,False,0.1322493409446749,0.19921990202795978,False,False,True,False,False,False,False,True,False,48.1
25,8.3,7.6,6.8,1,1,False,True,False,False,True,False,0.14143643759018626,0.18581548872922324,False,False,True,False,True,False,False,False,False,63.080000000000005
26,4.0,7.7,6.0,0,0,True,False,False,False,True,False,0.3901438343564892,0.3402062551546219,False,False,True,False,False,False,False,True,False,30.8
18,10.6,8.6,8.8,1,0,True,False,False,True,False,False,0.11572590339664918,0.18829028373452886,True,False,False,True,False,False,False,False,False,91.16
21,10.6,5.3,8.1,1,1,False,True,False,False,False,True,0.03901438998518317,0.1733126475283731,False,True,False,False,False,True,False,False,False,56.18
20,11.3,8.5,7.9,1,1,False,True,False,False,False,True,0.10116120844999221,0.15856223302569422,False,True,False,False,False,True,False,False,False,96.05
17,7.3,9.0,4.3,1,2,True,False,False,True,False,False,0.21960009415554477,0.1335969920083206,True,False,False,True,False,False,False,False,False,65.7
19,8.9,7.3,8.2,1,1,True,False,False,False,False,True,0.11791989605243697,0.20896566863237598,False,True,False,False,False,True,False,False,False,64.97
25,5.0,5.2,9.5,0,2,False,True,False,False,True,False,0.17207396980750994,0.4309279447422462,False,False,True,False,False,False,False,True,False,26.0
21,5.8,7.3,9.9,1,0,True,False,False,False,False,True,0.2259435708664529,0.38713128590164464,False,True,False,False,False,True,False,False,False,42.34
16,2.4,7.0,2.3,0,0,False,True,False,True,False,False,0.6344969669869505,0.21735396012313518,True,False,False,False,False,False,True,False,False,16.8
23,4.6,6.6,3.3,0,2,True,False,False,False,True,False,0.2693510250911575,0.16270734472744863,False,False,True,False,False,False,False,True,False,30.36
24,3.3,7.6,6.7,0,0,True,False,False,False,True,False,0.48329298146161,0.46048116942619993,False,False,True,False,False,False,False,True,False,25.08
16,11.5,4.1,6.4,0,2,False,True,False,True,False,False,0.0036603888006732366,0.12622147176738438,True,False,False,False,False,False,True,False,False,47.15
24,2.3,8.2,6.2,1,2,False,True,False,False,True,False,0.7943041300703082,0.6113850412176202,False,False,True,False,True,False,False,False,False,18.86
20,3.0,8.7,9.9,0,0,False,True,False,False,False,True,0.6303902498682024,0.7484536989690421,False,True,False,False,False,False,False,False,True,26.1
26,11.5,5.0,0.6,1,2,False,True,False,False,True,False,0.022944389942927357,0.011833262978192274,False,False,True,False,True,False,False,False,False,57.5
